,2010,2015
1,0.0,0.002
2,0.0,0.002
3,0.0,0.002
4,0.0,0.002
5,0.0,0.002
6,0.0,0.002
7,0.0,0.002
8,0.0,0.002
9,0.0,0.002
10,0.0,0.002
11,0.0,0.002
12,0.0,0.002
13,0.0,0.002
14,0.0,0.002
15,0.0,0.002
16,0.0,0.002
17,0.0,0.002
18,0.0,0.002
19,0.0,0.002
20,0.0,0.002
21,0.0,0.002
22,0.0,0.002
23,0.0,0.002
24,0.0,0.002
25,0.0,0.001
26,0.0,0.001
27,0.0,0.001
28,0.0,0.001
29,0.0,0.001
30,0.0,0.001
31,0.0,0.001
32,0.0,0.001
33,0.0,0.001
34,0.0,0.001
35,0.0,0.001
36,0.0,0.001
37,0.0,0.001
38,0.0,0.001
39,0.0,0.001
40,0.0,0.001
41,0.0,0.001
42,0.0,0.001
43,0.0,0.001
44,0.0,0.001
45,0.0,0.001
46,0.0,0.001
47,0.0,0.001
48,0.0,0.001
49,0.0,0.002
50,0.0,0.002
51,0.0,0.002
52,0.0,0.002
53,0.0,0.002
54,0.0,0.002
55,0.0,0.002
56,0.0,0.002
57,0.0,0.002
58,0.0,0.002
59,0.0,0.002
60,0.0,0.002
61,0.0,0.002
62,0.0,0.002
63,0.0,0.002
64,0.0,0.002
65,0.0,0.002
66,0.0,0.002
67,0.0,0.002
68,0.0,0.002
69,0.0,0.002
70,0.0,0.002
71,0.0,0.002
72,0.0,0.002
73,0.0,0.001
74,0.0,0.001
75,0.0,0.001
76,0.0,0.001
77,0.0,0.001
78,0.0,0.001
79,0.0,0.001
80,0.0,0.001
81,0.0,0.001
82,0.0,0.001
83,0.0,0.001
84,0.0,0.001
85,0.0,0.001
86,0.0,0.001
87,0.0,0.001
88,0.0,0.001
89,0.0,0.001
90,0.0,0.001
91,0.0,0.001
92,0.0,0.001
93,0.0,0.001
94,0.0,0.001
95,0.0,0.001
96,0.0,0.001
97,0.0,0.002
98,0.0,0.002
99,0.0,0.002
100,0.0,0.002
101,0.0,0.002
102,0.0,0.002
103,0.0,0.002
104,0.0,0.002
105,0.0,0.002
106,0.0,0.002
107,0.0,0.002
108,0.0,0.002
109,0.0,0.002
110,0.0,0.002
111,0.0,0.002
112,0.0,0.002
113,0.0,0.002
114,0.0,0.002
115,0.0,0.002
116,0.0,0.002
117,0.0,0.002
118,0.0,0.002
119,0.0,0.002
120,0.0,0.002
121,0.0,0.001
122,0.0,0.001
123,0.0,0.001
124,0.0,0.001
125,0.0,0.001
126,0.0,0.001
127,0.0,0.001
128,0.0,0.001
129,0.0,0.001
130,0.0,0.001
131,0.0,0.001
132,0.0,0.001
133,0.0,0.001
134,0.0,0.001
135,0.0,0.001
136,0.0,0.001
137,0.0,0.001
138,0.0,0.001
139,0.0,0.001
140,0.0,0.001
141,0.0,0.001
142,0.0,0.001
143,0.0,0.001
144,0.0,0.001
145,0.0,0.002
146,0.0,0.002
147,0.0,0.002
148,0.0,0.002
149,0.0,0.002
150,0.0,0.002
151,0.0,0.002
152,0.0,0.002
153,0.0,0.002
154,0.0,0.002
155,0.0,0.002
156,0.0,0.002
157,0.0,0.002
158,0.0,0.002
159,0.0,0.002
160,0.0,0.002
161,0.0,0.002
162,0.0,0.002
163,0.0,0.002
164,0.0,0.002
165,0.0,0.002
166,0.0,0.002
167,0.0,0.002
168,0.0,0.002
169,0.0,0.001
170,0.0,0.001
171,0.0,0.001
172,0.0,0.001
173,0.0,0.001
174,0.0,0.001
175,0.0,0.001
176,0.0,0.001
177,0.0,0.001
178,0.0,0.001
179,0.0,0.001
180,0.0,0.001
181,0.0,0.001
182,0.0,0.001
183,0.0,0.001
184,0.0,0.001
185,0.0,0.001
186,0.0,0.001
187,0.0,0.001
188,0.0,0.001
189,0.0,0.001
190,0.0,0.001
191,0.0,0.001
192,0.0,0.001
